"observed","SAR","M5P.pred","SVMR.pred","predLars","predMars"
0.55,0.498,0.592007472194776,0.571260413148504,0.632162749970871,0.631894980192297
0.4962,0.45662,0.592007472194776,0.510737679017497,0.622383389425841,0.631894980192297
0.79,0.752222222222222,0.728303706622062,0.689062029705562,0.655145147557345,0.71599976297244
0.67,0.752222222222222,0.728303706622062,0.593300543285456,0.549690646050043,0.601310454007216
0.75,0.752222222222222,0.728303706622062,0.566562253738557,0.554760468755254,0.600286630929671
0.6,0.471025641025641,0.728303706622062,0.524700846419112,0.441902263476608,0.478327803348665
0.79,0.752222222222222,0.728303706622062,0.507419012071425,0.663720446531266,0.71599976297244
0.74,0.752222222222222,0.728303706622062,0.605583863941478,0.624950331522641,0.71599976297244
0.65,0.752222222222222,0.728303706622062,0.54295126510208,0.584545978402477,0.633469926785807
0.79,0.752222222222222,0.728303706622062,0.734575568858565,0.692748433908539,0.71599976297244
0.78,0.752222222222222,0.728303706622062,0.676732718388147,0.687035556517214,0.71599976297244
0.6,0.453970588235294,0.728303706622062,0.587886832762827,0.427837315461748,0.462714582708716
0.78,0.752222222222222,0.728303706622062,0.679469710118488,0.671426005954808,0.71599976297244
0.76,0.752222222222222,0.728303706622062,0.626660182482192,0.673412669547963,0.71599976297244
0.6034,0.752222222222222,0.728303706622062,0.758392703823026,0.615368664105887,0.71599976297244
0.4,0.381695238071428,0.3799188337216,0.659642242470409,0.672541833330068,0.502287843555943
0.38,0.381695238071428,0.3799188337216,0.668215894420549,0.685223888423413,0.502287843555943
0.41,0.381695238071428,0.3799188337216,0.625257470246889,0.650319013370595,0.502287843555943
0.35,0.381695238071428,0.3799188337216,0.567519663560669,0.609914660250432,0.420438910228934
0.42,0.381695238071428,0.3799188337216,0.760181731458542,0.718117115756494,0.502287843555943
0.37,0.381695238071428,0.3799188337216,0.703197786487825,0.709342352070627,0.502287843555943
0.57,0.582142857142857,0.543465266880174,0.581533368977574,0.645105266106781,0.625805572790622
0.55,0.582142857142857,0.543465266880174,0.606119875871778,0.641075060664137,0.625805572790622
0.58,0.582142857142857,0.543465266880174,0.614344188823917,0.63713327003155,0.625805572790622
0.61,0.582142857142857,0.543465266880174,0.662836328114118,0.614910450072077,0.625805572790622
0.59,0.582142857142857,0.543465266880174,0.664044385599256,0.661386124504244,0.625805572790622
0.55,0.555833333333333,0.537861439958509,0.551366708065071,0.592237118734878,0.596443895769121
0.54,0.555833333333333,0.537861439958509,0.543097001795772,0.55896355582582,0.596443895769121
0.47,0.404,0.537861439958509,0.546921983191791,0.349750877187728,0.596443895769121
0.51,0.555833333333333,0.537861439958509,0.551153480545774,0.571569060242386,0.596443895769121
0.5,0.4875,0.537861439958509,0.545461242341344,0.492394592113597,0.596443895769121
0.48,0.453970588235294,0.537861439958509,0.537470806399586,0.335685929172868,0.596443895769121
0.517077667,0.45662,0.537861439958509,0.553700418169997,0.523217277817007,0.596443895769121
0.52,0.519285714285714,0.498811082186667,0.513293260741497,0.574953992451627,0.463787896923619
0.46,0.519285714285714,0.498811082186667,0.475449586419913,0.484380868204198,0.348074764880851
0.55,0.519285714285714,0.498811082186667,0.570531264142962,0.622368833357483,0.463787896923619
0.54,0.519285714285714,0.498811082186667,0.572861246679326,0.601046405403752,0.463787896923619
0.55,0.43,0.573577186139551,0.585576351722215,0.541693587903781,0.484039398811072
0.58,0.591941025641026,0.573577186139551,0.549965018169905,0.639176093335851,0.591373824725848
0.53,0.591941025641026,0.573577186139551,0.518726574320398,0.651858148429197,0.591373824725848
0.58,0.475,0.573577186139551,0.661898036530628,0.616953273376379,0.591373824725848
0.6,0.591941025641026,0.573577186139551,0.624453632858525,0.6654156114017,0.591373824725848
0.51,0.519285714285714,0.516202065201243,0.506023404390694,0.511576276027682,0.561530489959412
0.51,0.519285714285714,0.516202065201243,0.541154419512488,0.505794926915665,0.561530489959412
0.5,0.455833333333334,0.516202065201243,0.586118753316415,0.302052037218382,0.561530489959412
0.52,0.519285714285714,0.516202065201243,0.535994965071776,0.533874003460944,0.561530489959412
0.47,0.519285714285714,0.516202065201243,0.496766516456229,0.485609358563897,0.561530489959412
0.88,0.862,0.756003320710052,0.757532773103425,0.729720278258574,0.766935048051668
0.86,0.862,0.756003320710052,0.705119300702119,0.696446715349516,0.766935048051668
0.86,0.862,0.756003320710052,0.692361881741453,0.690665366237499,0.766935048051668
0.48,0.471025641025641,0.756003320710052,0.466261048060998,0.487234036711423,0.530710950961913
0.9,0.862,0.756003320710052,0.752742977754567,0.732367329752029,0.766935048051668
0.45,0.453970588235294,0.756003320710052,0.434230191366053,0.473169088696564,0.515192843759982
0.9,0.862,0.756003320710052,0.752691191544843,0.716757779189623,0.766935048051668
0.8,0.862,0.756003320710052,0.693338550534958,0.670479797885732,0.766935048051668
0.776533333,0.862,0.756003320710052,0.655257526877555,0.660700437340702,0.766935048051668
0.66,0.675,0.607855740327109,0.575035181860081,0.710947018080285,0.583967801809057
0.65,0.675,0.607855740327109,0.509763625389981,0.673731664538641,0.583967801809057
0.59,0.675,0.607855740327109,0.524737635488661,0.581318981811781,0.468254669766289
0.57,0.675,0.607855740327109,0.583557739078232,0.690278959587793,0.583967801809057
0.64,0.675,0.607855740327109,0.625343773719873,0.686413719631986,0.583967801809057
0.69,0.675,0.607855740327109,0.613431949751098,0.698673994461887,0.583967801809057
0.51,0.455833333333334,0.607855740327109,0.409690822514652,0.468149216361928,0.388494612899347
0.67,0.675,0.607855740327109,0.567374659201874,0.713594069573741,0.583967801809057
0.7,0.675,0.607855740327109,0.599186845633758,0.7105321832792,0.583967801809057
0.69,0.675,0.607855740327109,0.572937657731607,0.69997118260449,0.583967801809057
0.64,0.675,0.607855740327109,0.549148094743473,0.651706537707443,0.583967801809057
0.59,0.605641025615385,0.572453410109438,0.568874698075281,0.613344024583433,0.645545432385378
0.43,0.471025641025641,0.572453410109438,0.687457100935131,0.409912695057357,0.410618286227398
0.6,0.605641025615385,0.572453410109438,0.626671071101271,0.627865638156208,0.645545432385378
0.63,0.605641025615385,0.572453410109438,0.625519622378722,0.660758865489289,0.645545432385378
0.62,0.605641025615385,0.572453410109438,0.595241716922711,0.650807729788982,0.645545432385378
0.65,0.605641025615385,0.572453410109438,0.55554927907863,0.641423101128712,0.645545432385378
0.7,0.727075193790698,0.654057062265284,0.669945395046072,0.688384612806694,0.688224784665551
0.63,0.586363636363636,0.654057062265284,0.521018236559599,0.597811488559265,0.572511652622782
0.76,0.727075193790698,0.654057062265284,0.678534101946757,0.706771466335277,0.688224784665551
0.5,0.455833333333334,0.654057062265284,0.452818798783627,0.484641723109412,0.451741965077418
0.75,0.727075193790698,0.654057062265284,0.722065304028132,0.730086576321225,0.688224784665551
0.76,0.79,0.654057062265284,0.713914699846905,0.727024690026684,0.688224784665551
0.61,0.727075193790698,0.654057062265284,0.624803227127204,0.668199044454927,0.688224784665551
0.664066667,0.727075193790698,0.654057062265284,0.607414988768379,0.658419683909897,0.688224784665551
0.7,0.675,0.648093705248215,0.626164109439432,0.563276017066362,0.49253364154887
0.68,0.675,0.648093705248215,0.656398641171449,0.697973876040077,0.591847356149842
0.72,0.675,0.648093705248215,0.624881446938092,0.664700313131019,0.591847356149842
0.58,0.675,0.648093705248215,0.651150864884437,0.677305817547585,0.591847356149842
0.72,0.675,0.648093705248215,0.677201616891433,0.685011376971127,0.591847356149842
0.67,0.675,0.648093705248215,0.68441957421499,0.697559041238992,0.591847356149842
0.35,0.393636363636364,0.476803769960929,0.519956418980089,0.673828658869175,0.581160171238883
0.33,0.393636363636364,0.476803769960929,0.501984903859717,0.573443980067084,0.465447039196114
0.45,0.471025641025641,0.476803769960929,0.435191055564893,0.460585774788438,0.37647272878533
0.33,0.393636363636364,0.476803769960929,0.539998808996685,0.682403957843096,0.581160171238883
0.35,0.393636363636364,0.476803769960929,0.539718675410697,0.678538717887289,0.581160171238883
0.41,0.393636363636364,0.476803769960929,0.565830725214563,0.603229489714307,0.510083965522849
0.39,0.393636363636364,0.476803769960929,0.600966968396924,0.705719067829044,0.581160171238883
0.45,0.453970588235294,0.476803769960929,0.455402822676488,0.446520826773578,0.363026337354415
0.4,0.393636363636364,0.476803769960929,0.608937944927404,0.702657181534503,0.581160171238883
0.4,0.393636363636364,0.476803769960929,0.53555399047823,0.643831535962746,0.581160171238883
0.5865,0.393636363636364,0.476803769960929,0.517574160855281,0.634052175417717,0.581160171238883
0.6,0.607272727272727,0.551774300987227,0.563227701119547,0.59206050180084,0.443488652492954
0.58,0.607272727272727,0.551774300987227,0.610106828160679,0.693484797865497,0.542638105195726
0.6,0.607272727272727,0.551774300987227,0.611690135593679,0.68770344875348,0.542638105195726
0.6,0.607272727272727,0.551774300987227,0.584518959256226,0.68954300723291,0.542638105195726
0.51,0.607272727272727,0.551774300987227,0.58103436223777,0.597130324506051,0.426924973152958
0.54,0.607272727272727,0.551774300987227,0.619180333294988,0.702225062326255,0.542638105195726
0.64,0.607272727272727,0.551774300987227,0.623645610841438,0.714485337156156,0.542638105195726
0.54,0.607272727272727,0.551774300987227,0.584251357777882,0.667517880401712,0.542638105195726
0.7,0.6259083333125,0.617379149092814,0.65380154681436,0.612740374678216,0.679362504990495
0.67,0.6259083333125,0.617379149092814,0.66318681809526,0.67482559967279,0.679362504990495
0.62,0.34,0.617379149092814,0.450413010426704,0.415627358617324,0.492949744895808
0.67,0.6259083333125,0.617379149092814,0.688896580662248,0.659216049110384,0.679362504990495
0.67,0.6259083333125,0.617379149092814,0.66575777705814,0.671763713378249,0.679362504990495
0.88,0.906,0.838444779362035,0.803008960589756,0.806792221308308,0.808465033003938
0.93,0.906,0.838444779362035,0.837986782032576,0.831045075781002,0.808465033003938
0.93,0.906,0.838444779362035,0.829199170115814,0.833031739374157,0.808465033003938
0.73,0.906,0.838444779362035,0.814458448565236,0.78476709447711,0.808465033003938
0.71,0.718137254941176,0.650472285210688,0.588897279246703,0.677754289088557,0.681214015315471
0.71,0.718137254941176,0.650472285210688,0.647302862593746,0.673724083645913,0.681214015315471
0.52,0.404,0.650472285210688,0.476041907502116,0.46451140500782,0.444227894720016
0.74,0.718137254941176,0.650472285210688,0.704929735987722,0.709644698048426,0.681214015315471
0.73,0.718137254941176,0.650472285210688,0.677822907466565,0.696021811079175,0.681214015315471
0.61,0.665,0.595831011009011,0.6340939133617,0.737445039552307,0.633589340115959
0.47,0.665,0.595831011009011,0.5322030525985,0.631990538045005,0.522028217185356
0.62,0.665,0.595831011009011,0.633443415927498,0.733414834109662,0.633589340115959
0.64,0.665,0.595831011009011,0.611673538025211,0.727633484997645,0.633589340115959
0.39,0.471025641025641,0.595831011009011,0.254337145965969,0.52420215547157,0.402399955996595
0.67,0.665,0.595831011009011,0.676162800011466,0.742155098570421,0.633589340115959
0.51,0.665,0.595831011009011,0.640192890021728,0.707250223517602,0.633589340115959
0.47,0.665,0.595831011009011,0.514432108454797,0.666845870397439,0.553310530492549
0.66,0.665,0.595831011009011,0.681642480967945,0.765097190203195,0.633589340115959
0.71,0.665,0.595831011009011,0.592801239043001,0.75372589794977,0.633589340115959
0.7,0.665,0.595831011009011,0.692490941623098,0.766273562217635,0.633589340115959
0.632466667,0.665,0.595831011009011,0.646128134653597,0.697668556100848,0.633589340115959
0.61,0.591941025641026,0.489791458797469,0.570089811041244,0.713217713847606,0.575954624767965
0.42,0.591941025641026,0.489791458797469,0.469995711491209,0.620805031120747,0.460241492725197
0.33,0.591941025641026,0.489791458797469,0.422334112212021,0.65059054076797,0.500878435660878
0.63,0.591941025641026,0.489791458797469,0.612296393603237,0.753080118882707,0.575954624767965
0.26,0.58,0.489791458797469,0.352237732346329,0.493881877827241,0.345544787912113
0.46,0.475111111133333,0.479319503832414,0.590882748749705,0.685551167993223,0.522295582063568
0.48,0.475111111133333,0.479319503832414,0.619347988675638,0.677579171917992,0.522295582063568
0.37,0.475111111133333,0.479319503832414,0.447305749286901,0.585166489191132,0.4065824500208
0.44,0.475111111133333,0.479319503832414,0.56251325942239,0.702521501841238,0.522295582063568
0.49,0.475111111133333,0.479319503832414,0.665918556376188,0.723154454344418,0.522295582063568
0.43,0.453970588235294,0.479319503832414,0.370013006654927,0.458243335897626,0.272449106492443
0.76,0.727692307692308,0.682361402157863,0.695236063289188,0.681216638832465,0.672552857645369
0.48,0.727692307692308,0.682361402157863,0.674649590660725,0.590643514585036,0.5568397256026
0.45,0.404,0.682361402157863,0.664476586570227,0.477785309306389,0.672552857645369
0.81,0.727692307692308,0.682361402157863,0.674983462731596,0.69573825240524,0.672552857645369
0.8,0.727692307692308,0.682361402157863,0.696626995849193,0.718680344038014,0.672552857645369
0.741766667,0.62,0.818184213997853,1.12269998672655,0.74357160576633,0.910707709325148
0.69,0.665486666666667,0.64650622829679,0.778910614881389,0.685419710111771,0.677831859290684
0.51,0.453970588235294,0.64650622829679,0.492522556528616,0.430459727365287,0.532739038159657
0.69,0.665486666666667,0.64650622829679,0.651429600756449,0.686596082126211,0.677831859290684
0.69,0.665486666666667,0.64650622829679,0.662278551773669,0.676035081451501,0.677831859290684
0.6,0.564920634904762,0.559414372901487,0.758836891116535,0.748241267996537,0.60036365074211
0.53,0.564920634904762,0.559414372901487,0.768282847365919,0.727573209504045,0.60036365074211
0.6,0.564920634904762,0.559414372901487,0.812709343036003,0.735968244378138,0.60036365074211
0.63,0.564920634904762,0.559414372901487,0.836285474308299,0.756601196881318,0.60036365074211
0.64,0.564920634904762,0.559414372901487,0.7627989881204,0.750888319489993,0.60036365074211
0.52,0.453970588235294,0.559414372901487,0.465527298548579,0.491690078434527,0.348353743659514
0.61,0.564920634904762,0.559414372901487,0.738898956033683,0.735278768927587,0.60036365074211
0.43,0.400833333333333,0.387539856717265,0.502309338641711,0.673647298094788,0.430352498771948
0.42,0.400833333333333,0.387539856717265,0.614989463832391,0.702890655561201,0.430352498771948
0.43,0.400833333333333,0.387539856717265,0.550106811013074,0.669617092652144,0.430352498771948
0.45,0.400833333333333,0.387539856717265,0.452597254526048,0.573262619292698,0.31463936672918
0.37,0.400833333333333,0.387539856717265,0.582701445337687,0.682222597068709,0.430352498771948
0.43,0.400833333333333,0.387539856717265,0.520830132080442,0.603048128939921,0.356384702416356
0.24,0.455833333333334,0.387539856717265,0.385908031687588,0.460092853842844,0.217510735933687
0.35,0.400833333333333,0.387539856717265,0.609597965382642,0.64365017518836,0.430352498771948
0.4896,0.779166666666667,0.694451167805681,0.601877424685851,0.646481356877664,0.544063431343661
0.75,0.769285714285714,0.677804133522607,0.746014747271183,0.676154143452773,0.686691568767965
0.66,0.769285714285714,0.677804133522607,0.672571639426465,0.585581019205344,0.570978436725197
0.81,0.769285714285714,0.677804133522607,0.778848684178556,0.702936031855449,0.686691568767965
0.78,0.769285714285714,0.677804133522607,0.821031531835501,0.717856106967303,0.686691568767965
27.27,0.769285714285714,0.677731938787207,0.68441152382399,0.659844393920792,0.669211867613374
0.61,0.641739130434783,0.649343833417591,0.616773026912857,0.708537258871479,0.746400643729696
0.58,0.641739130434783,0.649343833417591,0.60314231846807,0.603082757364177,0.631966380569515
0.59,0.641739130434783,0.649343833417591,0.650163152709387,0.704507053428834,0.746400643729696
0.46,0.641739130434783,0.649343833417591,0.622769616328884,0.608152580069388,0.630687511686928
0.64,0.641739130434783,0.649343833417591,0.670959660389881,0.678342442836775,0.746400643729696
0.62,0.641739130434783,0.649343833417591,0.681471858842481,0.725507592719493,0.746400643729696
0.65,0.641739130434783,0.649343833417591,0.665661566367489,0.736189409522367,0.746400643729696
0.75,0.641739130434783,0.649343833417591,0.70186145509436,0.724818117268942,0.746400643729696
0.75,0.641739130434783,0.649343833417591,0.720099447644972,0.737365781536807,0.746400643729696
0.73,0.641739130434783,0.649343833417591,0.693021219785515,0.726804780862096,0.746400643729696
0.63,0.641739130434783,0.649343833417591,0.629619141909601,0.67854013596505,0.746400643729696
0.5,0.541538461538462,0.510750642259353,0.521569220890254,0.5623197889151,0.416616987928341
0.49,0.541538461538462,0.510750642259353,0.543995203625392,0.65796273586774,0.531135944586925
0.5,0.541538461538462,0.510750642259353,0.536961815711543,0.65980229434717,0.531135944586925
0.41,0.541538461538462,0.510750642259353,0.394164331154015,0.567389611620311,0.415422812544157
0.54,0.541538461538462,0.510750642259353,0.56115015274793,0.676349589396323,0.531135944586925
0.54,0.541538461538462,0.510750642259353,0.563257785432738,0.637777167515973,0.531135944586925
0.99,0.90776,0.686065867522255,0.668946291583712,0.72992564853197,0.691858174279383
0.99,0.90776,0.686065867522255,0.665529394483454,0.690870736510895,0.691858174279383
0.97,0.90776,0.686065867522255,0.666955597863115,0.692710294990325,0.691858174279383
0.69,0.736666666666667,0.686065867522255,0.60240820102909,0.600297612263466,0.576145042236615
0.49,0.471025641025641,0.686065867522255,0.517486559863683,0.48743940698482,0.454714748978685
0.97,0.90776,0.686065867522255,0.640065984411762,0.709257590039478,0.691858174279383
0.59,0.90776,0.686065867522255,0.645060870472732,0.670487475030853,0.691858174279383
0.75,0.90776,0.686065867522255,0.642507433427368,0.630083121910689,0.609511867740807
0.49,0.455833333333334,0.686065867522255,0.493993420691683,0.487127846813613,0.454907313087948
0.93,0.90776,0.686065867522255,0.678067998826253,0.732572700025426,0.691858174279383
1,0.90776,0.686065867522255,0.668177594635023,0.728334441716445,0.691858174279383
0.49,0.453970588235294,0.686065867522255,0.496923558923256,0.47337445896996,0.439136248980647
0.57,0.90776,0.686065867522255,0.713869594289875,0.71696314946302,0.691858174279383
0.47,0.472173913043478,0.549500400587632,0.577645397977156,0.592304108456391,0.52969729625162
0.69,0.472173913043478,0.549500400587632,0.650649958150567,0.727001967430105,0.644211437971288
0.69,0.472173913043478,0.549500400587632,0.625272463395756,0.706333908937613,0.644211437971288
0.48,0.472173913043478,0.549500400587632,0.640908906320606,0.714728943811707,0.644211437971288
0.47,0.472173913043478,0.549500400587632,0.608962620946173,0.627159440808825,0.561807651232607
0.63,0.472173913043478,0.549500400587632,0.722459390124645,0.735361896314887,0.644211437971288
0.5,0.472173913043478,0.549500400587632,0.672548018869973,0.714039468361155,0.644211437971288
0.69,0.7083333333125,0.665306409277102,0.762135716472713,0.655268090649169,0.726172257464489
0.76,0.7083333333125,0.665306409277102,0.816335680661582,0.723066193035068,0.726172257464489
0.72,0.7083333333125,0.665306409277102,0.720884173721714,0.717353315643743,0.726172257464489
0.5,0.453970588235294,0.665306409277102,0.574360943556783,0.458155074588277,0.472956046822709
0.72,0.7083333333125,0.665306409277102,0.752656615659042,0.714291429349202,0.726172257464489
0.95,0.90776,0.805038493946787,0.834410144550692,0.732138407918844,0.851838937515764
0.79,0.653333333333333,0.805038493946787,0.737569255235864,0.626683906411542,0.737157598161802
0.96,0.90776,0.805038493946787,0.783882511144969,0.761381765385257,0.851838937515764
0.9,0.90776,0.805038493946787,0.749213693524337,0.722326853364182,0.851838937515764
0.83,0.90776,0.805038493946787,0.746721415153095,0.701943591884139,0.851838937515764
0.84,0.90776,0.805038493946787,0.718307574076939,0.661539238763976,0.769314836220359
0.97,0.90776,0.805038493946787,0.788138205252267,0.759790558569732,0.851838937515764
0.48,0.453970588235294,0.805038493946787,0.64393754632278,0.504830575823247,0.598571357710559
0.67,0.716666666666667,0.805038493946787,0.734735873540262,0.702141285012415,0.851838937515764
0.75,0.7328422222,0.685217134780912,0.670761912591624,0.751728852807115,0.720323995247512
0.68,0.7328422222,0.685217134780912,0.621218204843434,0.661155728559686,0.604610863204744
0.75,0.7328422222,0.685217134780912,0.830343283007689,0.770115706335697,0.720323995247512
0.75,0.7328422222,0.685217134780912,0.725739059051919,0.778510741209791,0.720323995247512
0.42,0.453970588235294,0.685217134780912,0.426702479788248,0.53423257526618,0.467817762560603
0.74,0.7328422222,0.685217134780912,0.771552013265803,0.779807929352394,0.720323995247512
0.85,0.869130434782609,0.759640560932342,0.876882974122868,0.694490294336228,0.850961524065594
0.85,0.869130434782609,0.759640560932342,0.869146968533984,0.690548503703641,0.850961524065594
0.82,0.869130434782609,0.759640560932342,0.76411196318084,0.707095798752794,0.850961524065594
0.88,0.869130434782609,0.759640560932342,0.857705818592445,0.703230558796987,0.850961524065594
0.71,0.869130434782609,0.759640560932342,0.67596400756763,0.668325683744168,0.850961524065594
0.43,0.455833333333334,0.759640560932342,0.523789061141947,0.484966055526929,0.613482355101775
0.43,0.453970588235294,0.759640560932342,0.502020174641772,0.471212667683276,0.59767612768802
0.8,0.68,0.821481158770467,0.782338248513472,0.59728289806488,0.717721768325119
0.89,0.871904761904762,0.821481158770467,0.821342070407994,0.731980757038595,0.824164717339028
0.76,0.705,0.821481158770467,0.743222821473671,0.602352720770091,0.70845158529626
0.88,0.871904761904762,0.821481158770467,0.831595898068626,0.707447458590296,0.824164717339028
0.87,0.871904761904762,0.821481158770467,0.862346230211522,0.734627808532051,0.824164717339028
0.87,0.871904761904762,0.821481158770467,0.83132649044829,0.721004921562799,0.824164717339028
0.68,0.871904761904762,0.821481158770467,0.783194023206055,0.672740276665753,0.824164717339028
0.767233333,0.665486666666667,0.636566863806524,0.605833627188461,0.573961690698302,0.794380528398945
0.91,0.869130434782609,0.792692429693631,0.857110814324325,0.739211975649885,0.841361163319437
0.86,0.869130434782609,0.792692429693631,0.760517806139799,0.729400421095223,0.841361163319437
0.54,0.586363636363636,0.792692429693631,0.657096642109993,0.638827296847794,0.725648031276668
0.93,0.869130434782609,0.792692429693631,0.815977509729368,0.743922034667999,0.841361163319437
0.52,0.51,0.792692429693631,0.672815175456542,0.668612806495017,0.759117585929189
0.43,0.455833333333334,0.792692429693631,0.522651258121929,0.525657531397941,0.604705904459047
0.88,0.869130434782609,0.792692429693631,0.87381329353157,0.768040498315213,0.841361163319437
0.433466667,0.727692307692308,0.213916668058548,1.0015282011324,0.680245665417356,0.783623150926564
0.5,0.353333333333333,0.505301974746674,0.516614894195834,0.555304918116093,0.434312768600093
0.58,0.523333333333333,0.505301974746674,0.595090726360165,0.650947865068733,0.508198979867491
0.58,0.455833333333334,0.505301974746674,0.452704729486254,0.447204975371451,0.355208075688066
0.55,0.523333333333333,0.505301974746674,0.542002963886619,0.688411570274283,0.508198979867491
0.58,0.453970588235294,0.505301974746674,0.438231907899815,0.433451587527798,0.345025249824866
0.5052,0.328190476214286,0.681102576315465,0.735269379722672,0.63228150529702,0.589759219933182
0.57,0.61,0.591660593958284,0.48090074926016,0.564032528802291,0.559625834151305
0.63,0.608181818181818,0.591660593958284,0.675912542812758,0.698730387776005,0.674251631700418
0.57,0.61,0.591660593958284,0.436514549042818,0.598887861154725,0.591767498001793
0.63,0.608181818181818,0.591660593958284,0.636867331564817,0.707090316660787,0.674251631700418
0.51,0.455833333333334,0.591660593958284,0.44704576060015,0.455932586057648,0.436904173920233
0.65,0.608181818181818,0.591660593958284,0.727805751391588,0.685767888707055,0.674251631700418
0.66,0.608181818181818,0.591660593958284,0.688656214275556,0.68775455230021,0.674251631700418
0.62,0.608181818181818,0.591660593958284,0.61627345625878,0.639489907403164,0.674251631700418
0.67,0.676,0.663700716102798,0.660152450243411,0.699761208918176,0.60912800685522
0.49,0.676,0.663700716102798,0.661222855485456,0.689949654363515,0.60912800685522
0.6,0.676,0.663700716102798,0.657261586520389,0.691789212842945,0.60912800685522
0.55,0.471025641025641,0.663700716102798,0.434619274508657,0.486518324837439,0.371548850339462
0.7,0.676,0.663700716102798,0.678065192618393,0.70447126793629,0.60912800685522
0.62,0.676,0.663700716102798,0.742207551607799,0.731651617878045,0.60912800685522
0.55,0.453970588235294,0.663700716102798,0.41755154538133,0.47245337682258,0.355941726150285
0.67,0.676,0.663700716102798,0.762277172396866,0.718028730908794,0.60912800685522
0.600533333,0.45662,0.626983536639974,0.626198006843349,0.621828098919543,0.595386047227876
0.62,0.651842105263158,0.608732696619121,0.57479758327517,0.666821605698858,0.606925627287119
0.66,0.695,0.608732696619121,0.634972091206934,0.695849593076131,0.606925627287119
0.38,0.455833333333334,0.608732696619121,0.447720723468912,0.444691862472993,0.374988267077107
0.65,0.651842105263158,0.608732696619121,0.669845472693277,0.690136715684806,0.606925627287119
0.63,0.651842105263158,0.608732696619121,0.677225833583167,0.685898457375825,0.606925627287119
0.903333333,0.847766666666667,0.761066689986754,0.690056517716859,0.67099434414861,0.604146668433573
0.58,0.61375,0.64738345452237,0.627494576146028,0.705417566650067,0.686517914196887
0.54,0.471025641025641,0.64738345452237,0.392789343006227,0.500146678644561,0.457400146360598
0.59,0.61375,0.64738345452237,0.687877676657206,0.683194746690594,0.686517914196887
0.54,0.453970588235294,0.64738345452237,0.467201678674161,0.486081730629702,0.442348870360589
0.6,0.586,0.592816511425998,0.61971327313929,0.689792715646025,0.709265567401794
0.58,0.586,0.592816511425998,0.542421841271963,0.593438242286579,0.593552435359026
0.56,0.586,0.592816511425998,0.512846408695338,0.710793254936684,0.709265567401794
0.6,0.688,0.592816511425998,0.451443772575132,0.480268476836726,0.47126578363452
0.59,0.586,0.592816511425998,0.546495217411132,0.712090443079287,0.709265567401794
0.91,0.871904761904762,0.722834733026078,0.766060176142549,0.68861918155646,0.786336376701118
0.43,0.35,0.722834733026078,0.538121329696212,0.466489438330595,0.587175772631969
0.87,0.871904761904762,0.722834733026078,0.804489003435452,0.711934291542408,0.786336376701118
0.52,0.556666666666667,0.677646898797692,0.55106326085808,0.584689061683047,0.579677535465108
0.79,0.776818181818182,0.677646898797692,0.754304878504215,0.719386920656761,0.693595082535002
0.5,0.586363636363636,0.677646898797692,0.573134360520507,0.589758884388258,0.577881950492233
0.43,0.476,0.677646898797692,0.449442682764039,0.476900679109611,0.457522453866141
0.67,0.706666666666667,0.677646898797692,0.726702082243187,0.659948747155644,0.693595082535002
0.78,0.776818181818182,0.677646898797692,0.739991647034317,0.706424421587811,0.693595082535002
0.6564,0.57,0.570958234326822,0.617911347498676,0.644512660961648,0.677691247852031
0.73,0.93,0.779738603985464,0.479402086129221,0.592788114124687,0.764924740507875
0.9,0.93,0.779738603985464,0.559421436541382,0.688431061077327,0.877574839082511
0.94,0.93,0.779738603985464,0.553153760175699,0.690270619556757,0.877574839082511
0.84,0.93,0.779738603985464,0.554628947973441,0.627643446477121,0.796512408192883
0.93,0.93,0.779738603985464,0.574327504221873,0.730133024591857,0.877574839082511
0.94,0.93,0.779738603985464,0.59146673527269,0.727071138297317,0.877574839082511
0.923866667,0.551666667,0.79918916774146,0.5905686569446,0.661157208350554,0.88184391661186
0.82,0.815833333333333,0.813603029004547,0.804937161341661,0.698241392828348,0.828375046852816
0.76,0.815833333333333,0.813603029004547,0.806379991751666,0.694299602195761,0.828375046852816
0.72,0.803333333333333,0.813603029004547,0.749098692177408,0.601886919468902,0.712661914810047
0.73,0.815833333333333,0.813603029004547,0.759815482313806,0.710846897244913,0.828375046852816
0.82,0.815833333333333,0.813603029004547,0.656939055215289,0.719241932119007,0.828375046852816
0.73,0.453970588235294,0.813603029004547,0.647460022909063,0.474963766175396,0.578383064390085
0.83,0.815833333333333,0.813603029004547,0.793258234970085,0.73110012093632,0.828375046852816
0.73,0.815833333333333,0.813603029004547,0.74937753086289,0.672274475364564,0.828375046852816
0.67,0.698,0.693547786235953,0.647618206105969,0.788064264765198,0.75567053485251
0.62,0.698,0.693547786235953,0.608065157288453,0.695651582038339,0.639957402809741
0.42,0.543333333333333,0.693547786235953,0.494018531410923,0.582793376759693,0.548330796757553
0.72,0.698,0.693547786235953,0.768128963168434,0.800746319858544,0.75567053485251
0.72,0.698,0.693547786235953,0.809700510462846,0.813006594688444,0.75567053485251
0.669566667,0.8047,0.667922036927657,0.650587761624554,0.623741597910859,0.694085812410288
0.79,0.776818181818182,0.665224888169492,0.70998499474595,0.670647952212695,0.762592929233622
0.79,0.776818181818182,0.665224888169492,0.757775337843008,0.66661774677005,0.762592929233622
